             u1              u2              u3              u4             u5             u6              u7              y 
  3.3747342e-001  6.7193441e-001  5.2410105e-001  3.6831778e-001  5.8680347e-001  4.9080481e-001  4.5698124e-001  3.4600055e-001
  3.4076784e-001  6.6692980e-001  5.2182009e-001  3.6790917e-001  5.7713199e-001  4.8446708e-001  4.8001715e-001  3.4727784e-001
  3.4406291e-001  6.8580288e-001  5.3040409e-001  3.6750083e-001  5.9717281e-001  4.7713722e-001  4.6651011e-001  3.4047259e-001
  3.4735733e-001  6.6414962e-001  5.3275142e-001  3.6709221e-001  5.9860664e-001  5.0411405e-001  4.8249743e-001  3.3585432e-001
  3.5065176e-001  6.7052958e-001  5.3106670e-001  3.6668359e-001  6.0003916e-001  5.5297560e-001  5.0258789e-001  3.3375811e-001
  3.5394683e-001  6.6224064e-001  5.2102511e-001  3.6627498e-001  6.1740288e-001  5.9461841e-001  5.5993293e-001  3.2476151e-001
  3.5724125e-001  6.7490623e-001  5.2301255e-001  3.6586636e-001  6.4141533e-001  5.9296121e-001  5.4930538e-001  3.2793200e-001
  3.6053632e-001  6.7779697e-001  5.2578577e-001  3.6545802e-001  6.4840971e-001  5.8893010e-001  5.5472069e-001  3.2595756e-001
  3.6383075e-001  6.7223808e-001  5.2782041e-001  3.6504940e-001  6.5291097e-001  5.4860179e-001  5.2516558e-001  3.2242227e-001
  3.6712517e-001  6.6763147e-001  5.2404426e-001  3.6464079e-001  6.5741224e-001  5.3479179e-001  5.3459205e-001  3.1804547e-001
  3.7037890e-001  6.5007035e-001  5.2473488e-001  3.6423217e-001  6.6191350e-001  5.4970189e-001  5.1575648e-001  3.1696760e-001
  3.7336296e-001  6.6523014e-001  5.2579498e-001  3.6382383e-001  6.7810361e-001  5.4389152e-001  5.4083007e-001  3.1140044e-001
  3.7634703e-001  7.0000597e-001  5.1927401e-001  3.6341522e-001  6.9223955e-001  5.4556124e-001  5.2237635e-001  3.0583048e-001
  3.7933109e-001  6.6798674e-001  5.2662794e-001  2.3872589e-001  6.9606004e-001  5.3280441e-001  5.4203463e-001  3.0125937e-001
  3.8231516e-001  6.7066078e-001  5.2154537e-001  2.3780422e-001  6.9579720e-001  5.3976183e-001  5.0509942e-001  2.9562403e-001
  3.8529922e-001  6.4702631e-001  5.3627434e-001  2.3688256e-001  6.7840982e-001  5.3230521e-001  5.0675352e-001  2.8666816e-001
  3.8828329e-001  7.0419983e-001  5.1242192e-001  2.3596089e-001  6.6372715e-001  5.1144391e-001  5.0100322e-001  2.7798279e-001
  3.9126735e-001  6.8562746e-001  5.2482006e-001  2.3503923e-001  6.8083591e-001  4.9437429e-001  4.9159412e-001  2.7090968e-001
  3.9425141e-001  6.6927953e-001  5.3224957e-001  2.3411756e-001  7.0820755e-001  5.1494922e-001  5.0730026e-001  2.6420411e-001
  3.9723548e-001  6.5065852e-001  5.2899369e-001  2.3319589e-001  7.1379306e-001  5.4615746e-001  5.4176907e-001  2.5666722e-001
  4.0022018e-001  6.5643705e-001  5.2380753e-001  2.3227423e-001  7.0073742e-001  5.5654977e-001  5.5170409e-001  2.4991744e-001
  3.8917876e-001  6.5522238e-001  5.2391151e-001  2.3135256e-001  6.8768178e-001  5.0939862e-001  4.9612250e-001  2.4095139e-001
  3.4584113e-001  6.5622478e-001  5.2486763e-001  2.3043090e-001  6.7191223e-001  4.4112952e-001  4.3701748e-001  2.3073471e-001
  3.0250415e-001  6.7689923e-001  5.2693373e-001  2.2950923e-001  5.8906659e-001  4.1119822e-001  4.0812193e-001  2.2091064e-001
  2.5916652e-001  6.4734471e-001  5.2590855e-001  2.2858756e-001  5.3105479e-001  3.7604181e-001  3.5850065e-001  2.0833883e-001
  2.1582890e-001  7.0557960e-001  5.2530272e-001  2.2766590e-001  4.3715772e-001  3.5615542e-001  3.1569365e-001  2.0049265e-001
  1.7249127e-001  6.9620423e-001  5.1752329e-001  2.2674423e-001  3.4603369e-001  3.9916749e-001  3.6426310e-001  1.8826399e-001
  1.7227885e-001  6.4082176e-001  3.7655197e-001  2.2582256e-001  3.6484570e-001  4.7463656e-001  4.0320649e-001  1.7833825e-001
  1.8266139e-001  6.5509266e-001  3.7787719e-001  2.2490090e-001  3.9152474e-001  5.1787397e-001  4.6395346e-001  1.7260291e-001
  1.9304329e-001  7.2840036e-001  3.8320570e-001  2.2397923e-001  3.9236060e-001  5.0960675e-001  4.7297551e-001  1.6807668e-001
  2.0342582e-001  6.9756041e-001  3.7876771e-001  2.2305757e-001  3.7420571e-001  4.4292913e-001  4.2775417e-001  1.6931193e-001
  2.1543840e-001  6.5402540e-001  3.7035329e-001  2.2213590e-001  3.6872402e-001  4.1674413e-001  3.9305799e-001  1.7484273e-001
  2.3804975e-001  6.7902048e-001  3.7797196e-001  2.2121423e-001  3.6625982e-001  4.1206360e-001  3.8186634e-001  1.8824297e-001
  2.6066046e-001  6.7264346e-001  3.6359559e-001  2.2029257e-001  3.6379694e-001  4.2546046e-001  3.9539768e-001  2.0740244e-001
  2.8327181e-001  6.5042709e-001  2.5026013e-001  2.1937090e-001  4.2309537e-001  4.9444940e-001  4.5534797e-001  2.2961707e-001
  3.0588253e-001  6.7646289e-001  2.6243151e-001  2.1844924e-001  5.0217835e-001  5.4549865e-001  5.4988163e-001  2.5673292e-001
  3.2668448e-001  6.6216841e-001  2.5344964e-001  2.1752729e-001  5.5810708e-001  5.5147333e-001  5.5628975e-001  2.8674430e-001
  3.3543761e-001  6.9524606e-001  3.2912644e-001  3.3136743e-001  5.9775633e-001  5.7570224e-001  5.9936752e-001  3.2602801e-001
  3.4419074e-001  6.7731640e-001  3.2547307e-001  3.3865649e-001  6.0994984e-001  5.4970189e-001  5.4534283e-001  3.5948264e-001
  3.5294387e-001  6.5820599e-001  3.2684549e-001  3.4594555e-001  6.2214465e-001  5.2167034e-001  5.1307138e-001  3.9645093e-001
  3.6169764e-001  7.0533194e-001  4.4462891e-001  3.5323462e-001  6.3245091e-001  5.4872228e-001  5.5100461e-001  4.2991579e-001
  3.7045076e-001  7.0913369e-001  4.5137702e-001  3.6052396e-001  6.1950961e-001  5.0816863e-001  5.0270245e-001  4.5770041e-001
  3.7657535e-001  6.8526778e-001  4.5185009e-001  3.6701181e-001  6.0397268e-001  5.0982739e-001  4.9916167e-001  4.8141222e-001
  3.6519494e-001  6.7726481e-001  4.8671711e-001  3.7347176e-001  5.9394110e-001  5.1148616e-001  4.6995543e-001  4.9681368e-001
  3.5381518e-001  6.6301750e-001  4.9999540e-001  3.7993199e-001  5.6987214e-001  5.0695898e-001  4.6562838e-001  5.1479749e-001
  3.4243477e-001  6.7419865e-001  5.0302376e-001  3.8639222e-001  5.3378972e-001  4.3433485e-001  4.2900733e-001  5.2822483e-001
  3.3105501e-001  6.7660441e-001  4.9718458e-001  3.9285245e-001  4.9770731e-001  4.2334476e-001  4.0212169e-001  5.3159503e-001
  3.1967460e-001  6.8827939e-001  4.9578378e-001  3.9931267e-001  4.6162621e-001  4.4582570e-001  3.8827272e-001  5.3600080e-001
  3.0829483e-001  6.8461474e-001  4.9788479e-001  4.0577290e-001  4.2696975e-001  4.1285699e-001  4.0126774e-001  5.3367462e-001
  2.9691443e-001  6.7815665e-001  5.1016935e-001  4.1223313e-001  4.0282982e-001  4.4767851e-001  4.1426102e-001  5.3714965e-001
  2.8553466e-001  6.7259482e-001  5.0718819e-001  4.1869336e-001  4.1461196e-001  4.2486738e-001  4.3113527e-001  5.3602694e-001
  2.8187009e-001  6.7999782e-001  5.0231818e-001  4.2515358e-001  4.2639280e-001  4.6543668e-001  4.3106411e-001  5.3472631e-001
  3.0068331e-001  6.7579070e-001  5.0101751e-001  4.3161381e-001  4.3817494e-001  4.8471590e-001  4.5358278e-001  5.3352746e-001
  3.1949589e-001  6.6939009e-001  4.9283061e-001  4.3807404e-001  4.5843524e-001  4.8720248e-001  4.4950568e-001  5.3819552e-001
  3.3830847e-001  6.4742727e-001  4.9214959e-001  4.4178584e-001  4.8223347e-001  4.8447804e-001  4.4812929e-001  5.3831107e-001
  3.5712169e-001  6.6663940e-001  4.9237672e-001  4.3899847e-001  5.0603170e-001  4.8618688e-001  4.5066164e-001  5.4830784e-001
  3.7593427e-001  6.6865304e-001  5.0333607e-001  4.3621137e-001  5.2982992e-001  5.1752656e-001  4.6725124e-001  5.5949215e-001
  3.9474685e-001  6.9806161e-001  5.0249390e-001  4.3342427e-001  5.5362684e-001  5.2485173e-001  4.9903149e-001  5.6939744e-001
  4.1356007e-001  6.4603865e-001  5.0202044e-001  5.4499283e-001  5.7735935e-001  5.2181118e-001  4.7912154e-001  5.8155732e-001
  4.3237265e-001  6.6023437e-001  4.9927600e-001  5.5171359e-001  5.9945564e-001  5.4213104e-001  5.1777507e-001  5.9178767e-001
  4.5118523e-001  6.5608769e-001  4.9973987e-001  5.5253607e-001  6.2155193e-001  5.4748760e-001  5.1603592e-001  5.9521497e-001
  4.6999845e-001  6.6853805e-001  5.0856060e-001  5.5335856e-001  6.4364822e-001  5.5649500e-001  5.1429504e-001  5.9734741e-001
  4.8881103e-001  6.6980284e-001  5.1379395e-001  5.5418076e-001  6.6144826e-001  5.6062783e-001  5.3569073e-001  5.9613030e-001
  5.0762361e-001  6.5940739e-001  6.1201522e-001  5.5500324e-001  6.6264159e-001  5.8169882e-001  5.4989031e-001  5.8078914e-001
  5.2643683e-001  7.0221862e-001  6.3316771e-001  5.5582573e-001  6.6383624e-001  6.2136989e-001  5.5272293e-001  5.7059288e-001
  5.5688675e-001  7.0141080e-001  6.2581378e-001  5.5664793e-001  7.0591026e-001  5.7191681e-001  5.5195750e-001  5.4594245e-001
  6.1485469e-001  6.8688635e-001  6.3230636e-001  5.5747041e-001  7.2885686e-001  6.2773892e-001  6.1264371e-001  5.1907933e-001
  6.7282262e-001  6.6108936e-001  6.2526474e-001  5.5829290e-001  7.3031172e-001  6.7965823e-001  6.2312547e-001  4.9787332e-001
  7.3078929e-001  6.4829994e-001  6.2525553e-001  5.5911510e-001  7.3176659e-001  6.8339984e-001  6.6110903e-001  4.6545739e-001
  7.8875722e-001  6.6950065e-001  6.1998381e-001  5.5993758e-001  7.3322145e-001  7.1322160e-001  6.5182316e-001  4.4434961e-001
  7.4039401e-001  6.4051662e-001  6.2697785e-001  5.6076007e-001  7.0574598e-001  6.1632474e-001  5.9233629e-001  4.1278079e-001
  6.2898702e-001  6.3048380e-001  6.6984185e-001  5.6158227e-001  6.6455250e-001  4.8194138e-001  4.4964106e-001  3.8617918e-001
  4.8221009e-001  6.8567611e-001  7.0013736e-001  4.3039515e-001  5.8083683e-001  3.2171103e-001  2.7136271e-001  3.5513709e-001
  3.1495683e-001  6.7221744e-001  6.7128064e-001  3.9518286e-001  5.4173692e-001  2.9572634e-001  2.3635584e-001  3.2913831e-001
  3.0938174e-001  6.6741183e-001  6.2780122e-001  3.9179817e-001  5.7925843e-001  3.6530836e-001  2.6676491e-001  3.0900282e-001
  3.0938174e-001  6.7419865e-001  6.2836907e-001  3.8841347e-001  5.9115491e-001  4.3004397e-001  3.5383168e-001  2.7865664e-001
  3.0938174e-001  6.7901016e-001  6.2442257e-001  3.8502906e-001  5.8112465e-001  4.3451794e-001  3.8134043e-001  2.5751192e-001
  3.0938174e-001  6.5189088e-001  6.2135622e-001  3.8164437e-001  5.6550361e-001  4.3824547e-001  3.5724229e-001  2.3185689e-001
  3.0938174e-001  6.9165954e-001  6.0173652e-001  3.7825995e-001  5.5939109e-001  4.7932491e-001  3.8716883e-001  2.0825474e-001
  3.0938174e-001  6.8523682e-001  5.9383393e-001  3.7487526e-001  5.7491356e-001  5.8807255e-001  4.9727152e-001  1.9377888e-001
  3.2858228e-001  6.5721538e-001  5.9475207e-001  3.7149057e-001  6.2819803e-001  5.8722595e-001  5.3652212e-001  1.7919280e-001
  3.9258385e-001  6.6429113e-001  5.9768988e-001  3.7718053e-001  6.7686822e-001  6.9830994e-001  6.1697423e-001  1.6485390e-001
  4.2613422e-001  6.7548555e-001  6.0556984e-001  4.0404395e-001  7.0098844e-001  7.3782295e-001  6.8445215e-001  1.5588213e-001
  4.2527055e-001  6.7087600e-001  6.0325089e-001  4.3090737e-001  7.2374842e-001  6.8687855e-001  6.1094622e-001  1.5120420e-001
  4.2440688e-001  6.4868911e-001  6.0376195e-001  4.3730267e-001  7.1285075e-001  6.3121293e-001  5.8489718e-001  1.4572534e-001
  4.2354257e-001  6.5707387e-001  6.0573060e-001  4.3184810e-001  7.0195309e-001  6.1033754e-001  5.6518683e-001  1.4126996e-001
  4.2267889e-001  6.6015034e-001  5.9408946e-001  4.2639380e-001  6.9105543e-001  5.6349467e-001  5.1336819e-001  1.3892045e-001
  4.2181522e-001  6.6485424e-001  6.0070481e-001  4.2093923e-001  6.8015776e-001  5.2509898e-001  5.0773591e-001  1.3583403e-001
  4.2095091e-001  6.9709607e-001  6.0483126e-001  4.1548465e-001  6.7771853e-001  5.6312223e-001  4.9884230e-001  1.3233567e-001
  4.2008723e-001  6.5580023e-001  6.0063882e-001  4.1003008e-001  6.8251550e-001  5.8399606e-001  5.3045766e-001  1.2331958e-001
  4.1922356e-001  6.7915168e-001  6.0600493e-001  4.0457551e-001  6.8731379e-001  5.8179428e-001  5.5546877e-001  1.2330651e-001
  4.1690474e-001  6.4642487e-001  6.0033610e-001  3.8671353e-001  6.9211076e-001  5.6519099e-001  5.2446958e-001  1.1999452e-001
  4.0356867e-001  6.6372212e-001  5.9399469e-001  3.6569562e-001  6.9221327e-001  5.5555138e-001  5.0456483e-001  1.1648024e-001
  3.9023323e-001  6.6740593e-001  5.9658835e-001  3.4467771e-001  6.9035494e-001  5.5890803e-001  4.9659634e-001  1.1088696e-001
  3.7689716e-001  6.8976530e-001  6.0370517e-001  3.2365980e-001  6.8849792e-001  5.9642270e-001  5.2057125e-001  1.0546356e-001
  3.6356109e-001  6.5240387e-001  5.9977747e-001  3.0789865e-001  6.8653576e-001  5.8544982e-001  5.1640041e-001  9.9788451e-002
  3.5022565e-001  6.5169630e-001  6.0113108e-001  2.9345147e-001  6.8373906e-001  5.9741640e-001  5.4368873e-001  8.9629742e-002
  3.7213169e-001  6.6938714e-001  5.9769525e-001  2.7900430e-001  6.8535426e-001  6.0153983e-001  5.3301779e-001  8.8289363e-002
  3.9525246e-001  6.9229635e-001  5.9977747e-001  2.6455741e-001  6.8207786e-001  5.5064238e-001  5.0849961e-001  8.6396150e-002
  4.1837388e-001  6.7518926e-001  6.0033610e-001  2.5011024e-001  6.8560134e-001  5.3827050e-001  4.8580563e-001  7.9680104e-002
  4.4149465e-001  6.6924563e-001  5.6330208e-001  2.4092424e-001  6.7628602e-001  5.5941505e-001  4.9627871e-001  7.7353923e-002
  4.6461607e-001  6.9372772e-001  5.5782240e-001  2.3775118e-001  6.7748986e-001  6.1096349e-001  5.6601475e-001  7.5069787e-002
  4.8773748e-001  6.5810870e-001  5.3595014e-001  2.3457784e-001  6.9116714e-001  6.7322035e-001  5.8818455e-001  7.2858964e-002
  5.1085826e-001  6.6087266e-001  5.5720699e-001  2.3140478e-001  7.2775027e-001  7.1922758e-001  6.8535991e-001  6.6363370e-002
  5.4929621e-001  6.6668952e-001  5.5305215e-001  2.2823144e-001  7.3419267e-001  7.5446380e-001  7.1562491e-001  6.3858782e-002
  5.9149732e-001  6.7759501e-001  5.7694946e-001  2.2505838e-001  7.3481956e-001  7.1014976e-001  6.8857091e-001  5.9138239e-002
  6.3369907e-001  7.0165256e-001  5.7352361e-001  2.2188532e-001  7.4382209e-001  7.4853137e-001  6.8839561e-001  5.8214919e-002
  6.7589954e-001  6.7768788e-001  5.9438297e-001  2.1871198e-001  7.8519826e-001  6.9408635e-001  6.4227172e-001  5.7234230e-002
  7.1810129e-001  6.4306389e-001  6.5019414e-001  2.1553891e-001  7.4431099e-001  7.0477129e-001  6.7955928e-001  5.3746663e-002
  7.0405227e-001  6.9372772e-001  7.5389432e-001  2.1236558e-001  6.9137084e-001  6.7425160e-001  6.1587728e-001  5.0447731e-002
  6.5743803e-001  6.7432838e-001  7.5388511e-001  2.0919251e-001  6.8725859e-001  6.0182777e-001  5.3493224e-001  4.5048911e-002
  6.1082315e-001  6.9825620e-001  7.5101751e-001  2.0601945e-001  6.9012363e-001  5.6877768e-001  5.0940390e-001  4.0210045e-002
  5.6420827e-001  6.5452660e-001  7.5363879e-001  2.0284611e-001  6.8867008e-001  5.9083924e-001  5.1857522e-001  3.7996363e-002
  5.2326769e-001  6.8665197e-001  7.5361999e-001  1.9967305e-001  6.8721522e-001  6.2723659e-001  5.4567261e-001  3.4740683e-002
  4.9556524e-001  6.6287598e-001  7.4867977e-001  1.9649971e-001  6.8576167e-001  5.9256842e-001  5.4942167e-001  3.0241657e-002
  4.6786279e-001  6.6183231e-001  7.5185968e-001  1.9332665e-001  6.7985286e-001  5.1083361e-001  4.8988447e-001  2.5642144e-002
  4.4016035e-001  6.6982201e-001  7.4793198e-001  1.9015331e-001  6.5672621e-001  4.5410857e-001  4.2351218e-001  2.0051130e-002
  3.9168074e-001  6.7784414e-001  7.4916243e-001  1.8698025e-001  6.3671167e-001  4.5622428e-001  3.9368109e-001  1.6505601e-002
  3.3800765e-001  6.7015516e-001  7.5318452e-001  1.7924113e-001  6.2871584e-001  4.4807912e-001  4.0890298e-001  1.2231093e-002
  3.1013666e-001  6.5936169e-001  7.0884452e-001  1.4182248e-001  6.2072133e-001  4.9234621e-001  4.2847274e-001  7.8253283e-003
  3.1175462e-001  6.5693235e-001  6.8082997e-001  1.0440383e-001  6.1272551e-001  5.0232070e-001  4.5906752e-001  5.4832295e-003
  3.1337258e-001  6.5683801e-001  6.2766886e-001  6.8691201e-003  6.2089744e-001  5.6030546e-001  4.9572850e-001  5.5673284e-003
  3.4634738e-001  6.6882108e-001  6.2533111e-001  3.8027016e-003  6.3832161e-001  5.5308514e-001  4.9462634e-001  1.2325854e-003
  3.4836792e-001  6.8226501e-001  5.7012577e-001  3.7792179e-003  6.4032714e-001  5.3777287e-001  4.6733629e-001  1.1956540e-003
  3.5038910e-001  6.7075365e-001  5.7588015e-001  3.7554579e-003  6.2911274e-001  5.0944400e-001  4.7951727e-001  0.0000000e+000
  3.5240964e-001  6.7702895e-001  5.7860580e-001  3.7319742e-003  6.1596248e-001  5.5939471e-001  4.9812720e-001  7.8663257e-003
  3.5443018e-001  6.7391562e-001  5.7956192e-001  3.7084905e-003  6.2475736e-001  5.5566562e-001  4.9242030e-001  9.9338892e-003
  3.5645072e-001  6.9260739e-001  5.7270024e-001  3.6847305e-003  6.1932298e-001  5.2391437e-001  4.7309700e-001  1.4664659e-002
  3.5847189e-001  6.5693235e-001  5.7485804e-001  3.6612468e-003  6.2640279e-001  5.4384927e-001  5.0895609e-001  1.3437365e-002
  3.6049243e-001  6.6273152e-001  5.7565877e-001  3.6374868e-003  6.3348390e-001  5.6989187e-001  5.0343491e-001  1.5755591e-002
  3.6575271e-001  6.9134260e-001  5.7987845e-001  3.6140031e-003  6.3761324e-001  5.3641144e-001  5.2348892e-001  2.3698923e-002
  3.7847314e-001  6.6234088e-001  5.8057444e-001  3.5902432e-003  6.4051113e-001  5.4466457e-001  5.0147880e-001  2.8067756e-002
  3.9119357e-001  6.8410470e-001  5.7669393e-001  3.5667595e-003  6.4340903e-001  5.7090747e-001  5.1130967e-001  3.3554226e-002
  4.0391401e-001  6.9050825e-001  5.7355200e-001  3.5432758e-003  6.4630692e-001  5.5994085e-001  5.1281277e-001  3.2507611e-002
  4.1663444e-001  6.5296993e-001  5.7994982e-001  3.5195158e-003  6.4920482e-001  5.3558049e-001  5.3254048e-001  3.7152019e-002
  4.2935488e-001  6.8852999e-001  5.7503798e-001  3.4960321e-003  6.8249448e-001  6.6561977e-001  6.3740315e-001  3.8164543e-002
  4.4207531e-001  6.6838180e-001  6.0188807e-001  3.4722721e-003  7.1120927e-001  7.2154515e-001  6.8139389e-001  4.9374980e-002
  4.5441542e-001  6.5763551e-001  6.0067681e-001  3.4487884e-003  7.1081500e-001  6.9440871e-001  6.5421839e-001  5.1751160e-002
  4.6653548e-001  6.8056683e-001  6.0402707e-001  3.4253047e-003  7.1042204e-001  6.3692784e-001  6.0984060e-001  5.1693207e-002
  4.7865554e-001  6.8077025e-001  6.0199205e-001  3.4015447e-003  6.9438439e-001  5.5353270e-001  5.3564907e-001  5.7300138e-002
  3.9443140e-001  6.7490623e-001  6.0069561e-001  3.3780610e-003  6.8471028e-001  5.7504968e-001  5.4221861e-001  5.9319487e-002
  3.7756940e-001  6.7707612e-001  6.0384713e-001  3.3543011e-003  6.7864376e-001  5.6593900e-001  5.1751472e-001  6.0415533e-002
  3.6070676e-001  6.6783048e-001  5.9943676e-001  3.3308174e-003  6.6861349e-001  5.5367823e-001  5.0316935e-001  5.9274601e-002
  3.4384476e-001  6.7413821e-001  6.1493002e-001  3.3073337e-003  6.6035745e-001  5.7488381e-001  5.1990127e-001  5.9345623e-002
  3.3622242e-001  6.7588946e-001  5.9847143e-001  3.2835737e-003  6.5895515e-001  5.7504968e-001  5.4451491e-001  5.9358691e-002
  3.3395003e-001  6.8283107e-001  5.9646519e-001  3.2600900e-003  6.5755286e-001  5.5790338e-001  5.1061193e-001  5.7260934e-002
  3.3167764e-001  6.7379032e-001  5.9899208e-001  3.2363300e-003  6.5615057e-001  5.5359529e-001  5.1743314e-001  5.4908617e-002
  3.2940461e-001  6.8701608e-001  5.8190887e-001  3.2128463e-003  6.5474828e-001  5.1207768e-001  4.7753513e-001  4.7038572e-002
  3.2713222e-001  6.2339331e-001  6.0162295e-001  3.1890863e-003  6.5354575e-001  5.7129086e-001  5.4699520e-001  5.2702890e-002
  3.2632070e-001  6.8766616e-001  6.0364838e-001  3.1656026e-003  6.5726110e-001  6.9532729e-001  6.3161467e-001  4.3945266e-002
  3.2891808e-001  6.5834750e-001  5.9995626e-001  3.1421189e-003  6.6699961e-001  6.7246608e-001  6.1116318e-001  4.5876618e-002
  3.3151483e-001  6.6514022e-001  5.9270784e-001  3.1183589e-003  6.8189256e-001  6.6202839e-001  6.2108605e-001  4.3723730e-002
  3.3411221e-001  6.7232800e-001  5.9402347e-001  3.0948752e-003  6.7920100e-001  6.1630127e-001  5.8448235e-001  4.4895912e-002
  3.3670959e-001  6.8976530e-001  5.9570781e-001  3.0711153e-003  6.6917073e-001  5.8733236e-001  5.2880356e-001  4.3847042e-002
  3.3546941e-001  6.8608591e-001  6.0211521e-001  3.0476316e-003  6.6424628e-001  5.5938845e-001  5.0656607e-001  4.7103912e-002
  3.3200772e-001  6.8669914e-001  6.0941236e-001  3.0241479e-003  6.6368904e-001  5.8193512e-001  5.1757200e-001  4.9251686e-002
